file,year,row_number,hunt_code,field,old_value,new_value,source_pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,resident_success_ratio,,"1 in 8,099.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,resident_p_draw,,0.000123472033584,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,resident_p_draw_percent,,0.012347203,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,total_eligible_applicants,,8099,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,total_success_ratio,,"1 in 8,099.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,total_p_draw,,0.000123472033584,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,total_p_draw_percent,,0.012347203,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32014,DB0007,source_file,2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,resident_eligible_applicants,,4027,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,resident_success_ratio,,"1 in 4,027.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,resident_p_draw,,0.000248323814254,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,resident_p_draw_percent,,0.024832381,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,total_eligible_applicants,,4027,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,total_success_ratio,,"1 in 4,027.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,total_p_draw,,0.000248323814254,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,total_p_draw_percent,,0.024832381,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32015,DS1000,source_file,2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,resident_eligible_applicants,,8227,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,resident_success_ratio,,"1 in 8,227.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,resident_p_draw,,0.000121550990641,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,resident_p_draw_percent,,0.012155099,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,total_eligible_applicants,,8227,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,total_success_ratio,,"1 in 8,227.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,total_p_draw,,0.000121550990641,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,total_p_draw_percent,,0.012155099,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32016,EB1000,source_file,2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,resident_eligible_applicants,,3285,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,resident_success_ratio,,"1 in 3,285.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,resident_p_draw,,0.000304414003044,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,resident_p_draw_percent,,0.0304414,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,total_eligible_applicants,,3285,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,total_success_ratio,,"1 in 3,285.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,total_p_draw,,0.000304414003044,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,total_p_draw_percent,,0.0304414,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32017,GO1000,source_file,2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,resident_eligible_applicants,,4936,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,resident_success_ratio,,"1 in 4,936.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,resident_p_draw,,0.000202593192869,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,resident_p_draw_percent,,0.020259319,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,total_eligible_applicants,,4936,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
outputs/2023 scorable draw results.csv,2023,32018,MB1000,total_success_ratio,,"1 in 4,936.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2023/23-24_sportsman_odds.pdf
